Protocol,Packet_Count,Total_Bytes,Avg_PIAT,Label
88,2,120,4634.894847869873,0
88,2,120,4837.087869644165,0
88,2,120,4743.767976760864,0
88,2,120,4961.513996124268,0
88,2,120,4837.087869644165,0
88,2,120,4634.894132614136,0
88,2,120,4603.787899017334,0
88,2,120,4370.488166809082,0
88,2,120,4588.234901428223,0
88,2,120,4572.681188583374,0
88,2,120,4961.513996124268,0
88,2,120,4853.142976760864,0
88,2,120,4870.20206451416,0
88,2,120,4261.614084243774,0
88,2,120,4526.0210037231445,0
88,2,120,4712.661027908325,0
88,2,120,4401.593923568726,0
88,2,120,4261.615037918091,0
88,2,120,4509.965896606445,0
88,2,120,4681.052923202515,0
88,2,120,4432.701110839844,0
88,2,120,4510.466814041138,0
88,2,120,4992.620944976807,0
88,2,120,4992.620944976807,0
88,2,120,4681.5550327301025,0
88,2,120,4743.767023086548,0
88,2,120,4494.913816452026,0
88,2,120,4941.946983337402,0
88,2,120,4657.4718952178955,0
88,2,120,4254.0881633758545,0
88,2,120,4339.38193321228,0
88,2,120,4525.519132614136,0
88,2,120,4509.4640254974365,0
88,2,120,4883.245944976807,0
88,2,120,4338.879108428955,0
88,2,120,4619.341135025024,0
88,2,120,4650.4480838775635,0
88,2,120,4337.876081466675,0
88,2,120,4572.68214225769,0
88,2,120,4681.052923202515,0
88,2,120,4690.083980560303,0
88,2,120,4985.597133636475,0
88,2,120,4920.373916625977,0
88,2,120,4798.454999923706,0
88,2,120,4521.00396156311,0
88,2,120,4720.688819885254,0
88,2,120,4581.211090087891,0
88,2,120,4936.929941177368,0
88,2,120,4837.088108062744,0
88,2,120,4479.362010955811,0
88,2,120,4292.7210330963135,0
88,2,120,4914.854049682617,0
88,2,120,4790.427923202515,0
88,2,120,4494.9140548706055,0
88,2,120,4526.0210037231445,0
88,2,120,4852.642059326172,0
88,2,120,4945.960998535156,0
88,2,120,4930.4070472717285,0
88,2,120,4914.855003356934,0
88,2,120,4961.513996124268,0
88,2,120,4619.342088699341,0
88,2,120,4541.574954986572,0
88,2,120,4868.1960105896,0
88,2,120,4977.067947387695,0
88,2,120,4603.786945343018,0
88,2,120,4308.274030685425,0
88,2,120,4712.661027908325,0
88,2,120,4445.244073867798,0
88,2,120,4351.42183303833,0
88,2,120,4852.6411056518555,0
88,2,120,4992.621898651123,0
88,2,120,4339.381217956543,0
88,2,120,4977.068185806274,0
88,2,120,4868.193864822388,0
88,2,120,4541.574954986572,0
88,2,120,4479.361057281494,0
88,2,120,4790.427923202515,0
88,2,120,4868.193864822388,0
88,2,120,4837.088108062744,0
88,2,120,4277.167081832886,0
88,2,120,4697.107791900635,0
88,2,120,4417.147874832153,0
88,2,120,4494.915008544922,0
88,2,120,4728.2140254974365,0
88,2,120,4292.7210330963135,0
88,2,120,4386.040925979614,0
88,2,120,4868.194103240967,0
88,2,120,4479.361057281494,0
88,2,120,4603.787899017334,0
88,2,120,4526.0210037231445,0
88,2,120,4510.468006134033,0
88,2,120,4323.827028274536,0
88,2,120,4899.302005767822,0
88,2,120,4603.787899017334,0
88,2,120,4572.680950164795,0
88,2,120,4401.594161987305,0
88,2,120,4479.360818862915,0
88,2,120,4634.894132614136,0
88,2,120,4479.361057281494,0
88,2,120,4370.487928390503,0
88,2,120,4945.960998535156,0
88,2,120,4790.427923202515,0
88,2,120,4588.233947753906,0
88,2,120,4634.893894195557,0
88,2,120,4805.980920791626,0
88,2,120,4868.193864822388,0
88,2,120,4665.999889373779,0
88,2,120,4930.408000946045,0
88,2,120,4728.213787078857,0
88,2,120,4712.661981582642,0
88,2,120,4868.193864822388,0
88,2,120,4650.447845458984,0
88,2,120,4386.041164398193,0
88,2,120,4805.980920791626,0
88,2,120,4277.167081832886,0
88,2,120,4650.4480838775635,0
88,2,120,4401.593923568726,0
88,2,120,4308.274030685425,0
88,2,120,4386.041164398193,0
88,2,120,4386.04211807251,0
88,2,120,4277.166843414307,0
88,2,120,4448.2550621032715,0
88,2,120,4339.380979537964,0
88,2,120,4961.514949798584,0
88,2,120,4323.827028274536,0
88,2,120,4479.360103607178,0
88,2,120,4759.320974349976,0
88,2,120,4650.4480838775635,0
88,2,120,4588.234901428223,0
88,2,120,4977.067947387695,0
88,2,120,5008.173942565918,0
88,2,120,4899.302005767822,0
88,2,120,4323.827028274536,0
88,2,120,4961.514949798584,0
88,2,120,4619.341850280762,0
88,2,120,4992.620944976807,0
88,2,120,4619.340896606445,0
88,2,120,4323.8279819488525,0
88,2,120,4463.808059692383,0
88,2,120,4883.749008178711,0
88,2,120,4914.855003356934,0
88,2,120,4805.9821128845215,0
88,2,120,4401.595115661621,0
88,2,120,4774.875164031982,0
88,2,120,4463.808059692383,0
88,2,120,4681.553840637207,0
88,2,120,4510.468006134033,0
88,2,120,4323.827028274536,0
88,2,120,4323.827028274536,0
88,2,120,4448.254823684692,0
88,2,120,4977.067947387695,0
88,2,120,4572.68214225769,0
88,2,120,4666.002035140991,0
88,2,120,4323.827028274536,0
88,2,120,4417.148113250732,0
88,2,120,4634.894847869873,0
88,2,120,4261.614799499512,0
88,2,120,4728.213787078857,0
88,2,120,4650.44903755188,0
88,2,120,4728.214979171753,0
88,2,120,4899.301052093506,0
88,2,120,4386.040925979614,0
88,2,120,4852.642059326172,0
88,2,120,4992.61999130249,0
88,2,120,4432.70206451416,0
88,2,120,4712.660074234009,0
88,2,120,4728.2140254974365,0
88,2,120,4945.961952209473,0
88,2,120,4572.681903839111,0
88,2,120,4370.4869747161865,0
88,2,120,4541.575193405151,0
88,2,120,4837.086915969849,0
88,2,120,4681.5550327301025,0
88,2,120,4572.6799964904785,0
88,2,120,4666.002035140991,0
88,2,120,4261.615037918091,0
88,2,120,4790.42911529541,0
88,2,120,4821.534872055054,0
88,2,120,4899.302005767822,0
88,2,120,4557.126998901367,0
88,2,120,4448.2550621032715,0
88,2,120,4479.361057281494,0
88,2,120,4790.42911529541,0
88,2,120,4277.168035507202,0
88,2,120,4619.342088699341,0
88,2,120,4292.7210330963135,0
88,2,120,4432.70206451416,0
88,2,120,4261.614084243774,0
88,2,120,4805.980920791626,0
88,2,120,4292.7210330963135,0
88,2,120,4463.809013366699,0
88,2,120,4821.535110473633,0
88,2,120,4899.302005767822,0
88,2,120,4945.960998535156,0
88,2,120,4479.361057281494,0
88,2,120,4790.427923202515,0
88,2,120,4805.980920791626,0
88,2,120,4354.933977127075,0
88,2,120,4681.5550327301025,0
88,2,120,4354.933977127075,0
88,2,120,4899.301052093506,0
88,2,120,4914.854049682617,0
88,2,120,4417.147874832153,0
88,2,120,4339.3800258636475,0
88,2,120,4603.786945343018,0
88,2,120,4837.088108062744,0
88,2,120,4930.408000946045,0
88,2,120,4261.613845825195,0
88,2,120,4883.7480545043945,0
88,2,120,4448.254823684692,0
88,2,120,4277.167797088623,0
88,2,120,4417.148113250732,0
88,2,120,4354.933977127075,0
88,2,120,4463.806867599487,0
88,2,120,4526.02219581604,0
88,2,120,4354.935169219971,0
88,2,120,4945.960998535156,0
88,2,120,4526.0210037231445,0
88,2,120,4899.301052093506,0
88,2,120,4977.067947387695,0
88,2,120,4961.513996124268,0
88,2,120,4463.807106018066,0
88,2,120,4557.126998901367,0
88,2,120,4728.2140254974365,0
88,2,120,4805.980920791626,0
88,2,120,4852.6411056518555,0
88,2,120,4790.426969528198,0
88,2,120,4354.935169219971,0
88,2,120,4603.787183761597,0
88,2,120,4852.6411056518555,0
88,2,120,4370.4869747161865,0
88,2,120,4401.593923568726,0
88,2,120,4448.2550621032715,0
88,2,120,4961.514949798584,0
88,2,120,4837.088108062744,0
88,2,120,4634.895086288452,0
88,2,120,4743.767976760864,0
88,2,120,4323.8279819488525,0
88,2,120,4339.380979537964,0
88,2,120,4541.574001312256,0
88,2,120,4401.595115661621,0
88,2,120,4759.321928024292,0
88,2,120,4650.4480838775635,0
88,2,120,4634.895086288452,0
88,2,120,4603.788137435913,0
88,2,120,4541.574954986572,0
88,2,120,4386.04211807251,0
88,2,120,4261.615037918091,0
88,2,120,4930.408000946045,0
88,2,120,4557.12890625,0
88,2,120,4743.767976760864,0
88,2,120,4354.934215545654,0
88,2,120,4914.855003356934,0
88,2,120,4479.361057281494,0
88,2,120,4432.701110839844,0
88,2,120,4743.767976760864,0
88,2,120,4712.661981582642,0
88,2,120,4961.513996124268,0
88,2,120,4666.001081466675,0
88,2,120,4914.855003356934,0
88,2,120,4914.855003356934,0
88,2,120,4354.934930801392,0
88,2,120,4354.935169219971,0
88,2,120,4494.915008544922,0
88,2,120,4277.167081832886,0
88,2,120,4914.853811264038,0
88,2,120,4681.5550327301025,0
88,2,120,4370.488166809082,0
88,2,120,4992.621898651123,0
88,2,120,4619.340896606445,0
88,2,120,4386.041164398193,0
88,2,120,4914.854049682617,0
88,2,120,4868.1960105896,0
88,2,120,4977.068185806274,0
88,2,120,4588.235139846802,0
88,2,120,4977.068901062012,0
88,2,120,4603.787899017334,0
88,2,120,4728.214979171753,0
88,2,120,4541.574954986572,0
88,2,120,4697.1070766448975,0
88,2,120,4354.934930801392,0
88,2,120,4837.087869644165,0
88,2,120,4448.2550621032715,0
88,2,120,4354.933977127075,0
88,2,120,4945.961952209473,0
88,2,120,4681.554079055786,0
88,2,120,4370.487928390503,0
88,2,120,4681.554079055786,0
88,2,120,4930.4070472717285,0
88,2,120,4541.574001312256,0
88,2,120,4246.060132980347,0
88,2,120,4697.1070766448975,0
88,2,120,4526.0210037231445,0
88,2,120,4712.661981582642,0
88,2,120,4868.194103240967,0
88,2,120,4417.148113250732,0
88,2,120,4339.381217956543,0
88,2,120,4323.8279819488525,0
88,2,120,4712.661027908325,0
88,2,120,4977.068901062012,0
88,2,120,4354.933977127075,0
88,2,120,4759.320974349976,0
88,2,120,4370.488166809082,0
88,2,120,4463.808059692383,0
88,2,120,4448.254108428955,0
88,2,120,4432.701110839844,0
88,2,120,4557.127952575684,0
88,2,120,4759.320974349976,0
88,2,120,4541.574001312256,0
88,2,120,4588.233947753906,0
88,2,120,4945.960998535156,0
88,2,120,4712.661981582642,0
88,2,120,4541.574001312256,0
88,2,120,4261.615037918091,0
88,2,120,4526.0210037231445,0
88,2,120,4370.487928390503,0
88,2,120,4463.807106018066,0
88,2,120,4634.895086288452,0
88,2,120,4417.146921157837,0
88,2,120,4494.915008544922,0
88,2,120,4526.0210037231445,0
88,2,120,4417.148113250732,0
88,2,120,4448.254108428955,0
88,2,120,4261.614799499512,0
88,2,120,4354.933977127075,0
88,2,120,4494.915008544922,0
88,2,120,4790.427923202515,0
88,2,120,4323.829174041748,0
88,2,120,4728.214979171753,0
88,2,120,4494.915008544922,0
88,2,120,4603.787183761597,0
88,2,120,4479.360818862915,0
88,2,120,4510.468006134033,0
88,2,120,4370.4869747161865,0
88,2,120,4448.2550621032715,0
88,2,120,4494.9140548706055,0
88,2,120,4883.7480545043945,0
88,2,120,4883.7480545043945,0
88,2,120,4634.895086288452,0
88,2,120,4557.127952575684,0
88,2,120,4432.70206451416,0
88,2,120,4261.615037918091,0
88,2,120,4852.641820907593,0
88,2,120,4494.915008544922,0
88,2,120,4681.554794311523,0
88,2,120,4743.767976760864,0
88,2,120,4837.088108062744,0
88,2,120,4930.408000946045,0
88,2,120,4401.595115661621,0
88,2,120,4930.406808853149,0
88,2,120,4417.147874832153,0
88,2,120,4308.274030685425,0
88,2,120,4899.300813674927,0
88,2,120,4666.001081466675,0
88,2,120,4650.44903755188,0
88,2,120,4728.213787078857,0
88,2,120,4961.514949798584,0
88,2,120,4494.915008544922,0
88,2,120,4883.747816085815,0
88,2,120,4977.067947387695,0
88,2,120,4510.468006134033,0
88,2,120,4759.320974349976,0
88,2,120,4681.554079055786,0
88,2,120,4339.380979537964,0
88,2,120,4463.808059692383,0
88,2,120,4448.253870010376,0
88,2,120,4650.446891784668,0
88,2,120,4666.001796722412,0
88,2,120,4308.274984359741,0
88,2,120,4712.660074234009,0
88,2,120,4588.234901428223,0
88,2,120,4261.614084243774,0
88,2,120,4774.873971939087,0
88,2,120,4572.680950164795,0
88,2,120,4759.320020675659,0
88,2,120,4463.806867599487,0
88,2,120,4292.7210330963135,0
88,2,120,4868.195056915283,0
88,2,120,4448.254823684692,0
88,2,120,4401.594161987305,0
88,2,120,4759.320974349976,0
88,2,120,4977.067947387695,0
88,2,120,4510.468006134033,0
88,2,120,4821.533918380737,0
88,2,120,4401.593923568726,0
88,2,120,4526.0210037231445,0
88,2,120,4992.620944976807,0
88,2,120,4261.615037918091,0
88,2,120,4961.513996124268,0
88,2,120,4868.195056915283,0
88,2,120,4463.807821273804,0
88,2,120,4588.233947753906,0
88,2,120,4883.747816085815,0
88,2,120,4821.534872055054,0
88,2,120,4370.487928390503,0
88,2,120,4557.127952575684,0
88,2,120,4292.7210330963135,0
88,2,120,4945.961952209473,0
88,2,120,4837.087154388428,0
88,2,120,4852.6411056518555,0
88,2,120,4759.320974349976,0
88,2,120,4619.341850280762,0
88,2,120,4634.893894195557,0
88,2,120,4837.088108062744,0
88,2,120,4977.067947387695,0
88,2,120,4339.38193321228,0
88,2,120,4634.894132614136,0
88,2,120,4572.681903839111,0
88,2,120,4666.001081466675,0
88,2,120,4261.614084243774,0
88,2,120,4930.408000946045,0
88,2,120,4697.107791900635,0
88,2,120,4510.468006134033,0
88,2,120,4945.962190628052,0
88,2,120,4261.615037918091,0
88,2,120,4308.274984359741,0
88,2,120,4759.322166442871,0
88,2,120,4837.088108062744,0
88,2,120,4557.127952575684,0
88,2,120,4650.4480838775635,0
88,2,120,4588.234901428223,0
88,2,120,4354.934930801392,0
88,2,120,4557.127952575684,0
88,2,120,4961.514949798584,0
88,2,120,4526.0210037231445,0
88,2,120,4666.002035140991,0
88,2,120,4868.193864822388,0
88,2,120,4401.593923568726,0
88,2,120,4868.195056915283,0
88,2,120,4619.342088699341,0
88,2,120,4603.787899017334,0
88,2,120,4603.788137435913,0
88,2,120,4883.7480545043945,0
88,2,120,4697.106838226318,0
88,2,120,4401.594877243042,0
88,2,120,4681.554079055786,0
88,2,120,4899.301052093506,0
88,2,120,4354.933977127075,0
88,2,120,4883.7480545043945,0
88,2,120,4930.4070472717285,0
88,2,120,4401.594877243042,0
88,2,120,4308.273792266846,0
88,2,120,4292.72198677063,0
88,2,120,4930.408000946045,0
88,2,120,4945.960998535156,0
88,2,120,4401.595115661621,0
88,2,120,4883.749008178711,0
88,2,120,4463.806867599487,0
88,2,120,4619.340896606445,0
88,2,120,4603.787899017334,0
88,2,120,4588.235139846802,0
88,2,120,4945.960998535156,0
88,2,120,4432.701110839844,0
88,2,120,4308.274030685425,0
88,2,120,4588.233947753906,0
88,2,120,4914.854049682617,0
88,2,120,4837.086915969849,0
88,2,120,4712.661027908325,0
88,2,120,4494.9140548706055,0
88,2,120,4277.168035507202,0
88,2,120,4852.640867233276,0
88,2,120,4572.680950164795,0
88,2,120,4945.960998535156,0
88,2,120,4603.787899017334,0
88,2,120,4463.808059692383,0
88,2,120,4526.0210037231445,0
88,2,120,4697.108030319214,0
88,2,120,4619.340896606445,0
88,2,120,4697.107791900635,0
88,2,120,4308.274984359741,0
88,2,120,4666.000843048096,0
88,2,120,4666.001081466675,0
88,2,120,4961.515188217163,0
88,2,120,4308.274030685425,0
88,2,120,4339.3800258636475,0
88,2,120,4417.146921157837,0
88,2,120,4494.914770126343,0
88,2,120,4572.680950164795,0
88,2,120,4261.614084243774,0
88,2,120,4603.786945343018,0
88,2,120,4992.620944976807,0
88,2,120,4805.980920791626,0
88,2,120,4308.274030685425,0
88,2,120,4992.620944976807,0
88,2,120,4603.786945343018,0
88,2,120,4899.302005767822,0
88,2,120,4852.640867233276,0
88,2,120,4292.7210330963135,0
88,2,120,4945.961952209473,0
88,2,120,4432.700872421265,0
88,2,120,4277.168035507202,0
88,2,120,4572.680950164795,0
88,2,120,4370.487928390503,0
88,2,120,4837.088108062744,0
88,2,120,4572.680950164795,0
88,2,120,4759.322166442871,0
88,2,120,4681.5550327301025,0
88,2,120,4479.361057281494,0
88,2,120,4945.960998535156,0
88,2,120,4945.962190628052,0
88,2,120,4728.214979171753,0
88,2,120,4432.70206451416,0
88,2,120,4837.087869644165,0
88,2,120,4945.961952209473,0
88,2,120,4883.7480545043945,0
88,2,120,4945.960998535156,0
88,2,120,4883.7480545043945,0
88,2,120,4494.915008544922,0
88,2,120,4666.001796722412,0
88,2,120,4868.195056915283,0
88,2,120,4354.935169219971,0
88,2,120,4930.408954620361,0
88,2,120,4774.874925613403,0
88,2,120,4557.127952575684,0
88,2,120,4883.7480545043945,0
88,2,120,4852.640867233276,0
88,2,120,4805.9821128845215,0
88,2,120,4961.513996124268,0
88,2,120,4401.594877243042,0
88,2,120,4712.661027908325,0
88,2,120,4619.341135025024,0
88,2,120,4494.9140548706055,0
88,2,120,4432.701826095581,0
88,2,120,4774.873971939087,0
88,2,120,4634.895086288452,0
88,2,120,4837.087154388428,0
88,2,120,4805.980920791626,0
88,2,120,4292.7210330963135,0
88,2,120,4868.194818496704,0
88,2,120,4899.301052093506,0
88,2,120,4852.6411056518555,0
88,2,120,4650.4480838775635,0
88,2,120,4494.915008544922,0
88,2,120,4728.2140254974365,0
88,2,120,4899.302005767822,0
88,2,120,4961.513996124268,0
88,2,120,4494.9140548706055,0
88,2,120,4883.7480545043945,0
88,2,120,4510.468006134033,0
88,2,120,4961.514949798584,0
88,2,120,4494.9140548706055,0
88,2,120,4790.428161621094,0
88,2,120,4448.254823684692,0
88,2,120,4914.85595703125,0
88,2,120,4603.787899017334,0
88,2,120,4479.361057281494,0
88,2,120,4634.895086288452,0
88,2,120,4945.961952209473,0
88,2,120,4759.320974349976,0
88,2,120,4603.787899017334,0
88,2,120,4961.513996124268,0
88,2,120,4774.874925613403,0
88,2,120,4821.533918380737,0
88,2,120,4914.855003356934,0
88,2,120,4805.981159210205,0
88,2,120,4417.148113250732,0
88,2,120,4681.5550327301025,0
88,2,120,4837.087869644165,0
88,2,120,4323.8279819488525,0
88,2,120,4292.72198677063,0
88,2,120,4681.554079055786,0
88,2,120,4650.4480838775635,0
88,2,120,4837.087869644165,0
88,2,120,4868.195056915283,0
88,2,120,4323.828220367432,0
88,2,120,4463.807821273804,0
88,2,120,4417.147159576416,0
88,2,120,4526.0210037231445,0
88,2,120,4386.040925979614,0
88,2,120,4370.487928390503,0
88,2,120,4261.614084243774,0
88,2,120,4883.749008178711,0
88,2,120,4805.980920791626,0
88,2,120,4930.408000946045,0
88,2,120,4930.408000946045,0
88,2,120,4883.749008178711,0
88,2,120,4541.574954986572,0
88,2,120,4588.234901428223,0
88,2,120,4821.535110473633,0
88,2,120,4603.787899017334,0
88,2,120,4432.701110839844,0
88,2,120,4479.360103607178,0
88,2,120,4370.489120483398,0
88,2,120,4370.487928390503,0
88,2,120,4977.068901062012,0
88,2,120,4899.301052093506,0
88,2,120,4961.515188217163,0
88,2,120,4463.807106018066,0
88,2,120,4805.980920791626,0
88,2,120,4930.408000946045,0
88,2,120,4945.962190628052,0
88,2,120,4510.468006134033,0
88,2,120,4494.915008544922,0
88,2,120,4261.614084243774,0
88,2,120,4417.148113250732,0
88,2,120,4494.9140548706055,0
88,2,120,4386.040925979614,0
88,2,120,4386.039972305298,0
88,2,120,4292.7210330963135,0
88,2,120,4650.446891784668,0
88,2,120,4292.72198677063,0
88,2,120,4774.874925613403,0
88,2,120,4728.214979171753,0
88,2,120,4697.106838226318,0
88,2,120,4572.680950164795,0
88,2,120,4712.661027908325,0
88,2,120,4914.853811264038,0
88,2,120,4666.000843048096,0
88,2,120,4961.515188217163,0
88,2,120,4868.193864822388,0
88,2,120,4868.195056915283,0
88,2,120,4339.38193321228,0
88,2,120,4339.38193321228,0
88,2,120,4868.194818496704,0
88,2,120,4790.427923202515,0
88,2,120,4448.254108428955,0
88,2,120,4354.933977127075,0
88,2,120,4930.4070472717285,0
88,2,120,4619.342088699341,0
88,2,120,4914.855003356934,0
88,2,120,4868.195056915283,0
88,2,120,4681.5550327301025,0
88,2,120,4728.2140254974365,0
88,2,120,4510.468006134033,0
88,2,120,4541.574001312256,0
88,2,120,4308.274030685425,0
88,2,120,4650.4480838775635,0
88,2,120,4759.320974349976,0
88,2,120,4728.2140254974365,0
88,2,120,4728.2140254974365,0
